"legal_entity_id","division_id","division_name","division_type","division_phone","division_email","residence_area","residence_gromada_name","residence_gromada_koatuu","residence_region","residence_settlement_type","residence_settlement","residence_settlement_koatuu","residence_addresses","location","lat","lng"
"b7b21b8f-222b-4c1e-b83c-01cf5a2d83d8","b0777f08-ed17-486f-92ff-985675701976","Красносільський фельдшерський пункт","ФАП","+380961791959","borznacpmsd@ukr.net","ЧЕРНІГІВСЬКА","КОМАРІВСЬКА","7420882000","НІЖИНСЬКИЙ","село","КРАСНОСІЛЬСЬКЕ","7420882401","ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село КРАСНОСІЛЬСЬКЕ, вулиця Миру, 66","0101000000BD5708066B0E4040E9503C1D7E994940","51.364758","31.648559"
"86ec3fff-db3c-4ca8-9fa6-fbee6d9c30b6","b07219df-e469-45df-abb7-901b63ce5fc3","АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ с.Стара Некрасівка","Амбулаторія","+380484149417","fapst.nekrasovka@gmail.com","ОДЕСЬКА","САФ’ЯНІВСЬКА","5122085900","ІЗМАЇЛЬСЬКИЙ","село","СТАРА НЕКРАСІВКА","5122086301","ОДЕСЬКА область, ІЗМАЇЛЬСЬКИЙ район, село СТАРА НЕКРАСІВКА, вулиця Ізмаїльська, 38","01010000008FE21C7574EC3C40B14E95EF19AB4640","45.336729","28.923652"
"2a00f22c-73aa-425c-90c6-990f8a409798","b06790f0-9753-4b91-af1b-0e72c6a030c3","Амбулаторія ЗПСМ с. Горішнє Залуччя","Амбулаторія","+380996799957, +380347621628","hzazpsm@gmail.com","ІВАНО-ФРАНКІВСЬКА","СНЯТИНСЬКА","2625210100","КОЛОМИЙСЬКИЙ","село","ГОРІШНЄ ЗАЛУЧЧЯ","2625281501","ІВАНО-ФРАНКІВСЬКА область, КОЛОМИЙСЬКИЙ район, село ГОРІШНЄ ЗАЛУЧЧЯ, вулиця Перемоги, 100а","010100000073C6E6994D7E3940F435CB65A3344840","48.4112365","25.4933716"
"8cb4cd14-569d-43b3-a424-49763b74c45f","b06168fa-e083-4f86-b451-931a1fd9b885","ФП с. Підлісний Ялтушків (КНП ""Барський МЦПМСД"" Барської MР)","ФАП","+380956581016","markovych_2011@ukr.net","ВІННИЦЬКА","БАРСЬКА","0520210100","ЖМЕРИНСЬКИЙ","село","ПІДЛІСНИЙ ЯЛТУШКІВ","0520284003","ВІННИЦЬКА область, ЖМЕРИНСЬКИЙ район, село ПІДЛІСНИЙ ЯЛТУШКІВ, вулиця Весняна, 1-а","010100000000000000000000000000000000000000","48.9257721","27.5499786"
"c3861a72-21b9-4e50-844a-0c691b861188","b058d127-aebc-4c88-b614-b92d272c917d","Удицька амбулаторія загальної практики сімейної медицини","Амбулаторія","+380674348339","feduk1949@ukr.net","ВІННИЦЬКА","ТЕПЛИЦЬКА","0523755100","ГАЙСИНСЬКИЙ","село","УДИЧ","0523787601","ВІННИЦЬКА область, ГАЙСИНСЬКИЙ район, село УДИЧ, вулиця Центральна, 14","01010000007CF2B0506BEA3D406F8104C58F514840","48.6372","29.9157"
"254ff4d8-5e2f-4db6-9cae-38edabe94729","b049129d-3152-4170-b339-0c85d55d695a","Трисвятськослобідський фельдшерський пункт","ФАП","+380462689848","chrcpmsd@ukr.net","ЧЕРНІГІВСЬКА","КИЇНСЬКА","7425583400","ЧЕРНІГІВСЬКИЙ","село","ТРИСВЯТСЬКА СЛОБОДА","7425586001","ЧЕРНІГІВСЬКА область, ЧЕРНІГІВСЬКИЙ район, село ТРИСВЯТСЬКА СЛОБОДА, вулиця Миру, 2","0101000000A4AA09A2EE333F40BF7CB262B8BC4940","51.474377","31.20286"
"b4913dee-69b7-458c-9aaf-215069447a99","b03013bc-e047-46bb-abb3-ccbe2e6a3268","Амбулаторія загальної практики сімейної медицини с. Вертокиївка","Амбулаторія","+380412490468","la-vertokyivka@ukr.net","ЖИТОМИРСЬКА","НОВОГУЙВИНСЬКА","1822055600","ЖИТОМИРСЬКИЙ","село","ВЕРТОКИЇВКА","1822081301","ЖИТОМИРСЬКА область, ЖИТОМИРСЬКИЙ район, село ВЕРТОКИЇВКА, вулиця Злагоди, 12А","0101000000F52C08E57DB43C40ADA3AA09A20E4940","50.11432","28.705046"
"684466c7-2512-4aad-872d-363dd41d5dca","b02c2f63-fa95-402e-9298-a8c50c32f66c","Амбулаторія загальної практики-сімейної медицини с.Нижня Липиця","Амбулаторія","+380343522290","roh_cpmsa.nl@ukr.net","ІВАНО-ФРАНКІВСЬКА","РОГАТИНСЬКА","2624410100","ІВАНО-ФРАНКІВСЬКИЙ","село","НИЖНЯ ЛИПИЦЯ","2624484101","ІВАНО-ФРАНКІВСЬКА область, ІВАНО-ФРАНКІВСЬКИЙ район, село НИЖНЯ ЛИПИЦЯ, вулиця Шевченка, 25","0101000000DBDB2DC901CB3840F1BBE9961DA94840","49.3212155","24.792996"
"5b6c9d4b-c295-403b-8695-c732d9e9a680","b01992ae-c891-4146-be97-08a02064281a","Самчиківська амбулаторія загальної практики - сімейної медицини","Амбулаторія","+380385444297","samhik-azpsm@ukr.net","ХМЕЛЬНИЦЬКА","СТАРОКОСТЯНТИНІВСЬКА","6810800000",NULL,"село","САМЧИКИ","6824287101","ХМЕЛЬНИЦЬКА область, село САМЧИКИ, вулиця Манькевича, 8","010100000049D6E1E82A653B409D6340F67AE14840","49.761565","27.395186"
"e101a02a-d88e-4e3b-bca5-4c65f7800060","b0190157-d47b-4e67-a443-44974646007f","Фельдшерсько-акушерський пункт с. Міжріччя","ФАП","+380955237637","bol-pmd@ukr.net","ІВАНО-ФРАНКІВСЬКА","БОЛЕХІВСЬКА","2610200000",NULL,"село","МІЖРІЧЧЯ","2610291401","ІВАНО-ФРАНКІВСЬКА область, село МІЖРІЧЧЯ, вулиця Січових Стрільців, 1","0101000000AE4A22FB20F3374073F22213F08D4840","49.108889","23.949722"
"24d3c27b-ae59-469c-b98d-ccccf2b9c94b","b0096190-1890-4920-830f-e20a91080d4b","АЗПСМ с. Циркуни","Амбулаторія","+380577479806","zirkunivska_azpsm@ukr.net","ХАРКІВСЬКА","ЦИРКУНІВСЬКА","6325185000","ХАРКІВСЬКИЙ","село","ЦИРКУНИ","6325185001","ХАРКІВСЬКА область, ХАРКІВСЬКИЙ район, село ЦИРКУНИ, вулиця Зарічанська, 10","0101000000D00F2384472F42402BFC19DEAC0B4940","50.091213","36.36937"
"074996fc-88ab-4112-8357-c8200d128ffe","b0037464-5338-43ee-8a5e-24ca30940bd9","Дев’ятниківська амбулаторія загальної практики – сімейної медицини","Філія (інший відокремлений підрозділ)","+380963826305","roksolanapancuk1985@gmail.com","ЛЬВІВСЬКА","ХОДОРІВСЬКА","4621510500","СТРИЙСЬКИЙ","село","ДЕВ'ЯТНИКИ","4621582401","ЛЬВІВСЬКА область, СТРИЙСЬКИЙ район, село ДЕВ'ЯТНИКИ, вулиця Івана-Франка, 27","01010000002E90A0F8314638406C09F9A067C34840","49.5266","24.2742"
"326faeb6-0f69-4beb-aac9-bd7d6c5c996e","affd8489-0b83-4277-bb5f-8afa4f41166e","ФП с.Рідкодуб","ФАП","+380969029423, +380575077496","kandalnv@ukr.net","ХАРКІВСЬКА","ДВОРІЧАНСЬКА","6321855100","КУП'ЯНСЬКИЙ","село","РІДКОДУБ","6321885001","ХАРКІВСЬКА область, КУП'ЯНСЬКИЙ район, село РІДКОДУБ, вулиця Чкалова, 19","0101000000A0DD21C5002542408BC56F0A2B054940","49.9228417","37.6031675"
"4e44ce4f-5af7-4d17-914e-7e07b6678c60","aff2b055-bf81-4530-bcea-6be24f4013ab","Амбулаторія загальної практики сімейної медицини с. Степове","Амбулаторія","+380967241504","stepoveamsd@ukr.net","МИКОЛАЇВСЬКА","СТЕПІВСЬКА","4824284000","МИКОЛАЇВСЬКИЙ","село","СТЕПОВЕ","4824284001","МИКОЛАЇВСЬКА область, МИКОЛАЇВСЬКИЙ район, село СТЕПОВЕ, вулиця НОВА, 1-А","010100000059315C1D00853F4071AC8BDB68984740","47.1907","31.519533"
"eddc7601-d947-4053-8cf3-6d51cfc30585","aff0b87d-6655-477e-8749-ed2e181d9795","КНП ""МЛ"" Меденицької селищної ради","Амбулаторія","+380968041307","opari_azpsm@ukr.net","ЛЬВІВСЬКА","МЕДЕНИЦЬКА","4621255400","ДРОГОБИЦЬКИЙ","село","ОПОРИ","4621285701","ЛЬВІВСЬКА область, ДРОГОБИЦЬКИЙ район, село ОПОРИ, вулиця Чушака, 31","0101000000B5A679C7296A3740BADA8AFD659F4840","49.4163086","23.7000414"
"eae07ee2-98c3-4684-a133-bc02ae70bc58","afd7e800-0c7b-4ae8-9fb0-ed183a6ffa4e","Новопетрівська АЗПСМ1","Амбулаторія","+380516726109","novopetrivske1964@ukr.net","МИКОЛАЇВСЬКА","КОСТЯНТИНІВСЬКА","4824883400","МИКОЛАЇВСЬКИЙ","село","НОВОПЕТРІВСЬКЕ","4824883901","МИКОЛАЇВСЬКА область, МИКОЛАЇВСЬКИЙ район, село Новопетрівське, вулиця вул. Слав’янська, 31","0101000000F701486DE2CC3F40736891ED7C9B4740","47.21475","31.80033"
"6ba2927b-40f3-4777-9f2f-f9e8b8f621f7","afd63000-10da-4bdf-bb21-ffea315f88de","амбулаторія загальної практики сімейної медицини імені Юрія Липи  с.Бунів Яворівського району","Амбулаторія","+380988356046, +380988356046","azpsm_buniv@ukr.net","ЛЬВІВСЬКА","ЯВОРІВСЬКА","4625810100","ЯВОРІВСЬКИЙ","село","БУНІВ","4625881301","ЛЬВІВСЬКА область, ЯВОРІВСЬКИЙ район, село БУНІВ, вулиця майдан Шевченка, 2","01010000005EF2E43F494A3740A31D37FC6EF24840","49.894012","23.2901802"
"e74f25f3-4bd2-40a5-be98-9fed00b5b6fa","afd234fb-fc33-468b-ae9f-79185950f974","Журавлівська амбулаторія загальної практики сімейної-медицини","Амбулаторія","+380971100871","zhuravlavka@i.ua","ВІННИЦЬКА","ТУЛЬЧИНСЬКА","0524310100",NULL,"село","ЖУРАВЛІВКА","0524381001","ВІННИЦЬКА область, село ЖУРАВЛІВКА, вулиця Шевченка, 152-А","0101000000CFDC43C2F7BA3C40838593347F524840","48.644507","28.730343"
"b6f9c077-b5de-4a8f-aee2-cddcfedc4319","b1211a13-b160-40e3-889e-0f3275599f01","Перчунівська амбулаторія загальної практики-сімейної медицини","Амбулаторія","+380525351646","dvmsc@ukr.net","КІРОВОГРАДСЬКА","ПІЩАНОБРІДСЬКА","3521785300","ДОБРОВЕЛИЧКІВСЬКИЙ","село","ПЕРЧУНОВЕ","3521784801","КІРОВОГРАДСЬКА область, ДОБРОВЕЛИЧКІВСЬКИЙ район, село ПЕРЧУНОВЕ, вулиця Миру, 26","01010000009A0986730D573F407DAEB6627F134840","48.152325","31.340049"
"60bf7b8c-61f2-4f84-9c01-503d893e0b84","b1210cf2-e828-4db9-940f-ae5117d40176","Пункт здоров'я с. Городниця","ФАП","+380343054216","fap-gorodnitsa@ukr.net","ІВАНО-ФРАНКІВСЬКА","ГОРОДЕНКІВСЬКА","2621610100","КОЛОМИЙСЬКИЙ","село","ГОРОДНИЦЯ","2621680501","ІВАНО-ФРАНКІВСЬКА область, КОЛОМИЙСЬКИЙ район, село ГОРОДНИЦЯ, вулиця Галицька, 17","01010000006E162F1686A03940679B1BD313584840","48.688105","25.627046"
"6678db33-520b-419b-ac0d-72023be24aee","b10ab760-438d-44d2-a02a-752394091d0a","Кутянківська лікарська амбулаторія загальної практики сімейної медицини КНП"" Острозький  центр ПМД"" с.Кутянка, вул.Центральна, 28","Амбулаторія","+380976257641","ostrog.rcpmd@gmail.com","РІВНЕНСЬКА","ОСТРОЗЬКА","5610900000",NULL,"село","КУТЯНКА","5624283601","РІВНЕНСЬКА область, село КУТЯНКА, вулиця Центральна, 28","0101000000A6FBEF77DE523A40CFD1F4238F1E4940","50.2387433","26.3237071"
"9de7312f-87a3-4986-91a4-3cc6dc8cbfaf","b102eeff-94ba-4440-ab50-f59bd62f0b95","Фельдшерський пункт с.Петропавлівка","ФАП","+380473432733","fap-gorod@ukr.net","ЧЕРКАСЬКА","ГОРОДИЩЕНСЬКА","7120310100",NULL,"село","ПЕТРОПАВЛІВКА","7120386501","ЧЕРКАСЬКА область, село ПЕТРОПАВЛІВКА, вулиця Миру, 9","0101000000D9CEF753E3593F40B62FA017EE9E4840","49.241641","31.351125"
"98c9d755-b105-4451-af86-eb4ef38d2164","b101a129-32ca-41cc-8bd1-925765f19820","Панківська АЗПСМ","Амбулаторія","+380373562210","panka01@ukr.net","ЧЕРНІВЕЦЬКА","СТОРОЖИНЕЦЬКА","7324510100","ЧЕРНІВЕЦЬКИЙ","село","ПАНКА","7324584501","ЧЕРНІВЕЦЬКА область, ЧЕРНІВЕЦЬКИЙ район, село ПАНКА, вулиця Головна, 65","0101000000F19F6EA0C0A33940A891F1834E164840","48.1742711","25.639658"
"955998eb-0784-4f64-b4a0-f7112fe45b75","b100bca3-8652-4908-bd90-7a30e56e5fb2","Божківська АЗП-СМ","Амбулаторія","+380957191636","boghkivske@gmail.com","ПОЛТАВСЬКА","НОВОСЕЛІВСЬКА","5324084000","ПОЛТАВСЬКИЙ","село","БОЖКІВСЬКЕ","5324083502","ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село БОЖКІВСЬКЕ, вулиця 40 років Перемоги, 2Б","0101000000809282C613614140D95BD4386CD54840","49.66736517304498","34.758415998226155"
"9f9bd2ec-e9c4-4f6d-ad30-97261930f3c3","b0ec09af-07c6-44e3-a8bc-921b7f55f9e0","Фельдшерсько- акушерський пункт  с.Копище","ФАП","+380680528156","olevskrcpmsd@gmail.com","ЖИТОМИРСЬКА","ОЛЕВСЬКА","1824410100","КОРОСТЕНСЬКИЙ","село","КОПИЩЕ","1824484801","ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село КОПИЩЕ, вулиця Партизанська, 52 А","01010000005682C5E1CCDB3B40C5C72764E7CB4940","51.592999","27.858595"
"cd2d9e32-45a3-4285-b442-55905ad1492c","b0e0dbef-2fb0-4882-bcb4-4a693d7286e9","ФАП с. Рибне","ФАП","+380955873588","faprybne@gmail.com","ІВАНО-ФРАНКІВСЬКА","ЯМНИЦЬКА","2625888600",NULL,"село","РИБНЕ","2625885001","ІВАНО-ФРАНКІВСЬКА область, село РИБНЕ, вулиця Франка, 46","010100000022A98592C9B73840DDF75E3244764840","48.9239562","24.7179195"
"b65c48f9-88c6-4b80-ad88-43c3ec1a52f3","b0de9eaf-31b6-42ad-aaf5-e7c94c96601c","Амбулаторія загальної практики-сімейної медицини с.Дубриничі","Амбулаторія","+380508849169","vasylynalupich@gmail.com","ЗАКАРПАТСЬКА","ДУБРИНИЦЬКО-МАЛОБЕРЕЗНЯНСЬКА","2123281000","УЖГОРОДСЬКИЙ","село","ДУБРИНИЧІ","2123281001","ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село ДУБРИНИЧІ, вулиця Дружби, 5","01010000004565C39ACA7E3640B72407EC6A664840","48.800138","22.495279"
"bb7dec1c-33a2-481f-9754-3f6e27d6d274","b0d1c6eb-40e8-4749-b5d4-10eecafa3eec","АЗПСМ с. Луги","Амбулаторія","+380347434313","luhy_azpsm@i.ua","ІВАНО-ФРАНКІВСЬКА","СПАСЬКА","2624885500",NULL,"село","ЛУГИ","2624881601","ІВАНО-ФРАНКІВСЬКА область, село ЛУГИ, вулиця ШЕВЧЕНКА, 1","0101000000045D56BCEC0638401B8755174B6B4840","48.8382291","24.0270498"
"ebd7148b-9c8f-478a-8add-139db2f2b900","b0cbcb41-f4a4-490a-8efe-f40ac914c953","Карапчівська амбулаторія загальної практики сімейної медицини","Амбулаторія","+380373063334","cpmsd-vash@med.cv.ua","ЧЕРНІВЕЦЬКА","ВАШКІВЕЦЬКА","7320510400","ВИЖНИЦЬКИЙ","село","КАРАПЧІВ","7320583001","ЧЕРНІВЕЦЬКА область, ВИЖНИЦЬКИЙ район, село КАРАПЧІВ, вулиця Центральна, 45",NULL,"48.3308717","25.4503289"
"7dab19f0-55cf-4a66-b8be-524df10c0968","b0c0d5bf-522b-497f-a38d-5c5d618c73c3","Амбулаторія ЗП-СМ","Амбулаторія","+380678200808","m.melnychuk67@gmail.com","ЧЕРНІВЕЦЬКА","ЧЕРНІВЕЦЬКА","7310100000",NULL,"село","КОРОВІЯ","7321082701","ЧЕРНІВЕЦЬКА область, село КОРОВІЯ, вулиця Центральна, 30","01010000009C10DF2EA0F83940042F4498EC1C4840","48.2259703","25.9711942"
